ONWARDTEC,ONWARD TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,
OPTIEMUS,OPTIEMUS INFRACOM LTD,Telecommunications Equipment,Telecom,
OPTOCIRCUI,OPTO CIRCUITS (INDIA) LTD,MEDICAL EQUIPMENT & SUPPLIES,Healthcare,
ORBTEXP,ORBIT EXPORTS LTD,Textiles,Industrials,
ORCHPHARMA,ORCHID PHARMA LTD,Pharmaceuticals,Healthcare,
ORICONENT,ORICON ENTERPRISES LTD,PACKAGING,Basic Materials,
ORIENTABRA,ORIENT ABRASIVES LTD, Industrial Products,Industrials,
ORIENTALTL,ORIENTAL TRIMEX LTD,GRANITES / MARBLES,Basic Materials,
ORIENTBELL,ORIENT BELL LTD,"Furniture, Furnishing & Paints",CAPITAL GOODS,
ORIENTCEM,ORIENT CEMENT LTD,Cement & Cement Products,Basic Materials,
ORIENTELEC,ORIENT ELECTRIC LTD,Consumer Electronics,CAPITAL GOODS,
ORIENTHOT,ORIENTAL HOTELS LTD,Hotels,SERVICES,
ORIENTLTD,ORIENT PRESS LTD,Containers & Packaging,Industrials,
ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD,Paper & Paper Products,Basic Materials,
ORISSAMINE,THE ORISSA MINERALS DEVELOPMENT COMPANY LTD,Mining,Basic Materials,
ORTEL,ORTEL COMMUNICATIONS LTD,Broadcasting & Cable TV,SERVICES,
ORTINLAB,ORTIN LABORATORIES LTD,Pharmaceuticals,Healthcare,
ORTINLABSS,ORTIN LABORATORIES LTD,Pharmaceuticals,Healthcare,
OSWALAGRO,OSWAL AGRO MILLS LTD,INVESTMENT COMPANIES,Finance,
PAEL,PAE LTD,Auto Parts & Equipment,CDGS ,
PAGEIND,PAGE INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,
PAISALO,PAISALO DIGITAL LTD,Fin COS (including NBFCs),Finance,
PALASHSECU,PALASH SECURITIES LTD,Financial Services,Finance,
PALREDTEC,PALRED TECHNOLOGIES LTD,IT ENABLED SERVICES - SOFTWARE,Information Technology,
PANACEABIO,PANACEA BIOTEC LTD,Biotechnology,Healthcare,
PANACHE,PANACHE DIGILIFE LTD,Trading Companies & Distributors,SERVICES,
PANAMAPET,PANAMA PETROCHEM LTD,Refineries & Petroleum Products,Energy,
PANSARI,PANSARI DEVELOPERS LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,
PAR,PAR DRUGS AND CHEMICALS LTD,Pharmaceuticals,Healthcare,
PARABDRUGS,PARABOLIC DRUGS LTD,Pharmaceuticals,Healthcare,
PARACABLES,PARAMOUNT COMMUNICATIONS LTD,Other Electrical Equipment/ Products,Industrials,
PARAGMILK,PARAG MILK FOODS LTD,Packaged Foods,FMCG ,
PARAS,PARAS DEFENCE AND SPACE TECHNOLOGIES LTD,Defence,CAPITAL GOODS,
PARSVNATH,PARSVNATH DEVELOPERS LTD,Realty,CAPITAL GOODS,
PASUPTAC,PASUPATI ACRYLON LTD,Fibers & Plastics,Basic Materials,
PATELENG,PATEL ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,
PATINTLOG,PATEL INTEGRATED LOGISTICS LTD,Surface Transportation,SERVICES,
PATSPINLTD,PATSPIN INDIA LTD,Textiles,Industrials,
PAYTM,ONE 97 COMMUNICATIONS LTD,ONLINE SERVICES,SERVICES,
PBAINFRA,PBA INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,
PCJEWELLER,PC JEWELLER LTD,Other Apparels & Accessories,CDGS ,
PDMJEPAPER,PUDUMJEE PAPER PRODUCTS LTD,Paper & Paper Products,Basic Materials,
PDPL,PARENTERAL DRUGS (INDIA) LTD,Pharmaceuticals,Healthcare,
PDSMFL,PDS MULTINATIONAL FASHIONS LTD,Trading Companies & Distributors,SERVICES,
PEARLPOLY,PEARL POLYMERS LTD,PLASTIC PRODUCTS,Industrials,
PEL,PIRAMAL ENTERPRISES LTD,Financial Services,Finance,
PENIND,PENNAR INDUSTRIES LTD,Iron & Steel and Intermediary Products,Basic Materials,
PENINLAND,PENINSULA LAND LTD,Realty,CAPITAL GOODS,
PERSISTENT,PERSISTENT SYSTEMS LTD,IT Consulting & Application Software,Information Technology,
PETRONET,PETRONET LNG LTD,LPG/CNG/PNG/LNG SUPPLIER,Energy,
PFC,POWER FINANCE CORPORATION LTD,Fin COS (including NBFCs),Finance,
PFIZER,PFIZER LTD,Pharmaceuticals,Healthcare,
PFOCUS,PRIME FOCUS LTD,Movies & Entertainment,SERVICES,
PFS,PTC INDIA FINANCIAL SERVICES LTD,Fin COS (including NBFCs),Finance,
PGEL,PG ELECTROPLAST LTD,Consumer Electronics,CAPITAL GOODS,
PGHH,PROCTER & GAMBLE HYGIENE AND HEALTH CARE LTD,Personal Products,FMCG ,
PGHL,PROCTER & GAMBLE HEALTH LTD,Pharmaceuticals,Healthcare,
PGIL,PEARL GLOBAL INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,
PHILIPCARB,PHILLIPS CARBON BLACK LTD,Carbon Black,Basic Materials,
PHOENIXLTD,THE PHOENIX MILLS LTD,Realty,CAPITAL GOODS,
PIDILITIND,PIDILITE INDUSTRIES LTD,Specialty Chemicals,Basic Materials,
PIIND,PI INDUSTRIES LTD,Agrochemicals,Basic Materials,
PILANIINVS,PILANI INVESTMENT AND INDUSTRIES CORPORATION LTD,Holding Companies,Finance,
PILITA,PIL ITALICA LIFESTYLE LTD,PLASTIC PRODUCTS,Industrials,
PIONDIST,PIONEER DISTILLERIES LTD,Breweries & Distilleries,FMCG ,
PIONEEREMB,PIONEER EMBROIDERIES LTD,Textiles,Industrials,
PITTIENG,PITTI ENGINEERING LTD,Other Electrical Equipment/ Products,Industrials,
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LTD,Tea & Coffee,FMCG ,
PLASTIBLEN,PLASTIBLENDS INDIA LTD,Specialty Chemicals,Basic Materials,
PNB,PUNJAB NATIONAL BANK,BANKS - PSU,Finance,
PNBGILTS,PNB GILTS LTD.,Fin COS (including NBFCs),Finance,
PNBHOUSING,PNB HOUSING FINANCE LTD,Housing Finance Companies,Finance,
PNC,PRITISH NANDY COMMUNICATIONS LTD,Movies & Entertainment,SERVICES,
PNCINFRA,PNC INFRATECH LTD,Roads & Highways,Industrials,
PODDARHOUS,PODDAR HOUSING AND DEVELOPMENT LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,
PODDARMENT,PODDAR PIGMENTS LTD,DYES & PIGMENTS,Basic Materials,
POKARNA,POKARNA LTD,GRANITES / MARBLES,Basic Materials,
POLICYBZR,PB FINTECH LTD,ONLINE SERVICES,SERVICES,
POLYCAB,POLYCAB INDIA LTD,Other Electrical Equipment/ Products,Industrials,
POLYMED,POLY MEDICURE LTD,MEDICAL EQUIPMENT & SUPPLIES,Healthcare,
POLYPLEX,POLYPLEX CORPORATION LTD,Containers & Packaging,Industrials,
PONNIERODE,PONNI SUGARS (ERODE) LTD,Sugar,FMCG ,
POONAWALLA,POONAWALLA FINCORP LTD,Fin COS (including NBFCs),Finance,
POWERGRID,POWER GRID CORPORATION OF INDIA LTD,Electric Utilities - TRANSMISSION,Utilities,
POWERINDIA,HITACHI ENERGY INDIA LTD,Heavy Electrical Equipment,Industrials,
POWERMECH,POWER MECH PROJECTS LTD,Construction & Engineering,CAPITAL GOODS,
PPAP,PPAP AUTOMOTIVE LTD,Auto Parts & Equipment,CDGS ,
PPL,PRAKASH PIPES LTD,PLASTIC PRODUCTS,Industrials,
PRABHAT,PRABHAT DAIRY LTD,DIARY PRODUCTS,FMCG ,
PRAENG,PRAJAY ENGINEERS SYNDICATE LTD,Realty,CAPITAL GOODS,
PRAJIND,PRAJ INDUSTRIES LTD,Construction & Engineering,CAPITAL GOODS,
PRAKASH,PRAKASH INDUSTRIES LTD,Iron & Steel and Intermediary Products,Basic Materials,
PRAKASHSTL,PRAKASH STEELAGE LTD,IRON & STEEL PRODUCTS,Basic Materials,
PRAXIS,PRAXIS HOME RETAIL LTD,Specialty Retail,CDGS ,
PRECAM,PRECISION CAMSHAFTS LTD,Auto Parts & Equipment,CDGS ,
PRECOT,PRECOT LTD,SPINNING-COTTON/BLENDED,Industrials,
PRECWIRE,PRECISION WIRES INDIA LTD,Other Electrical Equipment/ Products,Industrials,
PREMEXPLN,PREMIER EXPLOSIVES LTD,EXPLOSIVES,Basic Materials,
PREMIER,PREMIER LTD,Industrial Machinery,CAPITAL GOODS,
PREMIERPOL,PREMIER POLYFILM LTD,PLASTIC PRODUCTS,Industrials,
PRESSMN,PRESSMAN ADVERTISING LTD,Advertising & Media Agencies,SERVICES,
PRESTIGE,PRESTIGE ESTATES PROJECTS LTD,Realty,CAPITAL GOODS,
PRICOLLTD,PRICOL LTD,Auto Parts & Equipment,CDGS ,
PRIMESECU,PRIME SECURITIES LTD,Financial Services,Finance,
PRINCEPIPE,PRINCE PIPES AND FITTINGS LTD,PLASTIC PRODUCTS,Industrials,
PRITIKAUTO,PRITIKA AUTO INDUSTRIES LTD, Industrial Products,Industrials,
PRIVISCL,PRIVI SPECIALITY CHEMICALS LTD,Specialty Chemicals,Basic Materials,
PROZONINTU,PROZONE INTU PROPERTIES LTD,Realty,CAPITAL GOODS,
PRSMJOHNSN,PRISM JOHNSON LTD,Cement & Cement Products,Basic Materials,
PSB,PUNJAB & SIND BANK,BANKS - PSU,Finance,
PSPPROJECT,PSP PROJECTS LTD,Construction & Engineering,CAPITAL GOODS,
PSUBNKBEES,NIPPON INDIA ETF PSU BANK BEES,MF / ETF,Finance,
PTC,PTC INDIA LTD,Electric Utilities - TRADING,Utilities,
PTL,PTL ENTERPRISES LTD,Diversified Commercial Services,Diversified,
PUNJABCHEM,PUNJAB CHEMICALS & CROP PROTECTION LTD,Agrochemicals,Basic Materials,
PUNJLLOYD,PUNJ LLOYD LTD,Construction & Engineering,CAPITAL GOODS,
PURVA,PURAVANKARA LTD,Realty,CAPITAL GOODS,
PVP,PVP VENTURES LTD,Realty,CAPITAL GOODS,
PVR,PVR LTD,Specialty Retail,CDGS ,
QGOLDHALF,QUANTUM GOLD FUND -EXCHANGE TRADED FUND (ETF),MF / ETF,Finance,
QNIFTY,QUANTUM NIFTY ETF,MF / ETF,Finance,
QUESS,QUESS CORP LTD,Specialized Consumer Services,SERVICES,
QUICKHEAL,QUICK HEAL TECHNOLOGIES LTD,Software Products,Information Technology,
QUINTEGRA,QUINTEGRA SOLUTIONS LTD,COMPUTERS - SOFTWARE,Information Technology,
RADAAN,RADAAN MEDIAWORKS INDIA LTD,Movies & Entertainment,SERVICES,
RADICO,RADICO KHAITAN LTD,Breweries & Distilleries,FMCG ,
RADIOCITY,MUSIC BROADCAST LTD,Broadcasting & Cable TV,SERVICES,
RAILTEL,RAILTEL CORPORATION OF INDIA LTD,Telecommunication Services,Telecom,
RAIN,RAIN INDUSTRIES LTD,Petrochemicals,Basic Materials,
RAJESHEXPO,RAJESH EXPORTS LTD,Other Apparels & Accessories,CDGS ,
RAJMET,RAJNANDINI METAL LTD,Trading Companies & Distributors,SERVICES,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,Tyres & Rubber Products,CAPITAL GOODS,
RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LTD,Sugar,FMCG ,
RAJTV,RAJ TELEVISION NETWORK LTD,Broadcasting & Cable TV,SERVICES,
RAJVIR,RAJVIR INDUSTRIES LTD,SPINNING-COTTON/BLENDED,Industrials,
RALLIS,RALLIS INDIA LTD,Agrochemicals,Basic Materials,
RAMANEWS,SHREE RAMA NEWSPRINT LTD,Paper & Paper Products,Basic Materials,
RAMASTEEL,RAMA STEEL TUBES LTD,IRON & STEEL PRODUCTS,Basic Materials,
RAMCOCEM,THE RAMCO CEMENTS LTD,Cement & Cement Products,Basic Materials,
RAMCOIND,RAMCO INDUSTRIES LTD,GRANITES / MARBLES,Basic Materials,
RAMCOSYS,RAMCO SYSTEMS LTD,IT Consulting & Application Software,Information Technology,
RAMKY,RAMKY INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,
RANASUG,RANA SUGARS LTD,Sugar,FMCG ,
RANEENGINE,RANE ENGINE VALVE LTD,Auto Parts & Equipment,CDGS ,
RANEHOLDIN,RANE HOLDINGS LTD,Auto Parts & Equipment,CDGS ,
RATEGAIN,RATEGAIN TRAVEL TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,
RATNAMANI,RATNAMANI METALS & TUBES LTD,IRON & STEEL PRODUCTS,Basic Materials,
RAYMOND,RAYMOND LTD,Textiles,Industrials,
RBL,RANE BRAKE LINING LTD,Auto Parts & Equipment,CDGS ,
RBLBANK,RBL BANK LTD,BANKS - PVT,Finance,
RCF,RASHTRIYA CHEMICALS AND FERTILIZERS LTD,FERTILIZERS,Basic Materials,
RCOM,RELIANCE COMMUNICATIONS LTD,Telecommunication Services,Telecom,
RECLTD,REC LTD,Fin COS (including NBFCs),Finance,
REDINGTON,REDINGTON (INDIA) LTD,Trading Companies & Distributors,SERVICES,
REFEX,REFEX INDUSTRIES LTD,Industrial Gases,CAPITAL GOODS,
RELAXO,RELAXO FOOTWEARS LTD,Footwear,CDGS ,
RELCAPITAL,RELIANCE CAPITAL LTD,Fin COS (including NBFCs),Finance,
RELIANCE,RELIANCE INDUSTRIES LTD,Refineries & Petroleum Products,Energy,
RELIGARE,RELIGARE ENTERPRISES LTD,Financial Services,Finance,
RELINFRA,RELIANCE INFRASTRUCTURE LTD,Electric Utilities,Utilities,
REMSONSIND,REMSONS INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,
RENUKA,SHREE RENUKA SUGARS LTD,Sugar,FMCG ,
REPCOHOME,REPCO HOME FINANCE LTD,Housing Finance Companies,Finance,
REPL,RUDRABHISHEK ENTERPRISES LTD,ENGINEERING / DESIGNING /CONSTRUCTION,CAPITAL GOODS,
REPRO,REPRO INDIA LTD,Commercial Printing/ Stationery,SERVICES,
RESPONIND,RESPONSIVE INDUSTRIES LTD,"Furniture, Furnishing & Paints",CAPITAL GOODS,
REVATHI,REVATHI EQUIPMENT LTD,Industrial Machinery,CAPITAL GOODS,
RGL,RENAISSANCE GLOBAL LTD,Other Apparels & Accessories,CDGS ,
RHFL,RELIANCE HOME FINANCE LTD,Housing Finance Companies,Finance,
RHIM,RHI MAGNESITA INDIA LTD, Industrial Goods,Industrials,
RICOAUTO,RICO AUTO INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,
RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,
RITES,RITES LTD,Construction & Engineering,CAPITAL GOODS,
RKDL,RAVI KUMAR DISTILLERIES LTD,Breweries & Distilleries,FMCG ,
RKEC,RKEC PROJECTS LTD,CONSTRUCTION CIVIL,CAPITAL GOODS,
RKFORGE,RAMKRISHNA FORGINGS LTD, Industrial Products,Industrials,
RMCL,RADHA MADHAV CORPORATION LTD,Containers & Packaging,Industrials,
RML,RANE (MADRAS) LTD,Auto Parts & Equipment,CDGS ,
RNAVAL,RELIANCE NAVAL AND ENGINEERING LTD,Defence,CAPITAL GOODS,
ROHITFERRO,ROHIT FERRO-TECH LTD,Iron & Steel and Intermediary Products,Basic Materials,
ROHLTD,ROYAL ORCHID HOTELS LTD,Hotels,SERVICES,
ROLEXRINGS,ROLEX RINGS LTD,Auto Parts & Equipment,CDGS ,
ROLLT,ROLLATAINERS LTD,Containers & Packaging,Industrials,
ROLTA,ROLTA INDIA LTD,Internet Software & Services,Information Technology,
ROML,RAJ OIL MILLS LTD,Edible Oils,FMCG ,
ROSSARI,ROSSARI BIOTECH LTD,Specialty Chemicals,Basic Materials,
ROSSELLIND,ROSSELL INDIA LTD,Tea & Coffee,FMCG ,
ROUTE,ROUTE MOBILE LTD,Other Telecom Services,Telecom,
RPGLIFE,RPG LIFE SCIENCES LTD,Pharmaceuticals,Healthcare,
RPOWER,RELIANCE POWER LTD,Electric Utilities - GENERATION,Utilities,
RPPINFRA,R.P.P. INFRA PROJECTS LTD,Construction & Engineering,CAPITAL GOODS,
RPPL,RAJSHREEPOLYPACK LTD,PACKAGING,Basic Materials,
RPSGVENT,RPSG VENTURES LTD,IT Consulting & Application Software,Information Technology,
RSSOFTWARE,R. S. SOFTWARE (INDIA) LTD,Software Products,Information Technology,
RSWM,RSWM LTD,Textiles,Industrials,
RSYSTEMS,R SYSTEMS INTERNATIONAL LTD,IT ENABLED SERVICES - SOFTWARE,Information Technology,
RTNINDIA,RATTANINDIA ENTERPRISES LTD,Electric Utilities,Utilities,
RTNPOWER,RATTANINDIA POWER LTD,Electric Utilities,Utilities,
RUBYMILLS,THE RUBY MILLS LTD,Textiles,Industrials,
RUCHI,RUCHI SOYA INDUSTRIES LTD,Edible Oils,FMCG ,
RUCHINFRA,RUCHI INFRASTRUCTURE LTD,Diversified Commercial Services,Diversified,
RUCHIRA,RUCHIRA PAPERS LTD,Paper & Paper Products,Basic Materials,
RUPA,RUPA & COMPANY LTD,Other Apparels & Accessories,CDGS ,
RUSHIL,RUSHIL DECOR LTD,Forest Products - PLY & BOARDS,Basic Materials,
RVHL,RAVINDER HEIGHTS LTD,Realty,CAPITAL GOODS,
RVNL,RAIL VIKAS NIGAM LTD,Construction & Engineering,CAPITAL GOODS,
S&SPOWER,S&S POWER SWITCHGEARS LTD,Other Electrical Equipment/ Products,Industrials,
SABEVENTS,SAB EVENTS & GOVERNANCE NOW MEDIA LTD,PRINTING & PUBLICATION,SERVICES,
SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD,Movies & Entertainment,SERVICES,
SADBHAV,SADBHAV ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,
SADBHIN,SADBHAV INFRASTRUCTURE PROJECT LTD,Roads & Highways,Industrials,
SAFARI,SAFARI INDUSTRIES (INDIA) LTD,PLASTIC PRODUCTS,Industrials,
SAGARDEEP,SAGARDEEP ALLOYS LTD,COPPER & COPPER PRODUCTS,Basic Materials,
SAGCEM,SAGAR CEMENTS LTD,Cement & Cement Products,Basic Materials,
SAIL,STEEL AUTHORITY OF INDIA LTD,STEEL MAJOR,Basic Materials,
SAKAR,SAKAR HEALTHCARE LTD,Pharmaceuticals,Healthcare,
SAKHTISUG,SAKTHI SUGARS LTD,Sugar,FMCG ,
SAKSOFT,SAKSOFT LTD,Software Products,Information Technology,
SAKUMA,SAKUMA EXPORTS LTD,Trading Companies & Distributors,SERVICES,
SALASAR,SALASAR TECHNO ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,
SALONA,SALONA COTSPIN LTD,SPINNING-COTTON/BLENDED,Industrials,
SALSTEEL,S.A.L. STEEL LTD,Iron & Steel and Intermediary Products,Basic Materials,
SALZERELEC,SALZER ELECTRONICS LTD,POWER EQUIPMENT,CAPITAL GOODS,
SAMBHAAV,SAMBHAAV MEDIA LTD,PRINTING & PUBLICATION,SERVICES,
SANCO,SANCO INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,
SANDESH,THE SANDESH LTD,PRINTING & PUBLICATION,SERVICES,
SANDHAR,SANDHAR TECHNOLOGIES LTD,Auto Parts & Equipment,CDGS ,
SANGAMIND,SANGAM (INDIA) LTD,Textiles,Industrials,
SANGHIIND,SANGHI INDUSTRIES LTD,Cement & Cement Products,Basic Materials,
SANGHVIFOR,SANGHVI FORGING AND ENGINEERING LTD,CASTINGS/FORGINGS,Industrials,
SANGHVIMOV,SANGHVI MOVERS LTD,Transport Related Services,SERVICES,
SANGINITA,SANGINITA CHEMICALS LTD,Specialty Chemicals,Basic Materials,
SANOFI,SANOFI INDIA LTD,Pharmaceuticals,Healthcare,
SANSERA,SANSERA ENGINEERING LTD,Auto Parts & Equipment,CDGS ,
SANWARIA,SANWARIA CONSUMER LTD,Packaged Foods,FMCG ,
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,Restaurants,SERVICES,
SARDAEN,SARDA ENERGY & MINERALS LTD,Iron & Steel and Intermediary Products,Basic Materials,
SAREGAMA,SAREGAMA INDIA LTD,Movies & Entertainment,SERVICES,
SARLAPOLY,SARLA PERFORMANCE FIBERS LTD,Textiles,Industrials,
SASKEN,SASKEN TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,
SASTASUNDR,SASTASUNDAR VENTURES LTD,Healthcare  - Services,Healthcare,
SATHAISPAT,SATHAVAHANA ISPAT LTD,IRON & STEEL PRODUCTS,Basic Materials,
SATIA,SATIA INDUSTRIES LTD,Paper & Paper Products,Basic Materials,
SATIN,SATIN CREDITCARE NETWORK LTD,Fin COS (including NBFCs),Finance,
SBC,SBC EXPORTS LTD,Other Apparels & Accessories,CDGS ,
SBCL,SHIVALIK BIMETAL CONTROLS LTD,IRON & STEEL PRODUCTS,Basic Materials,
SBICARD,SBI CARDS AND PAYMENT SERVICES LTD,Fin COS (including NBFCs),Finance,
SBIETFCON,SBI MUTUAL FUND - SBI ETF CONSUMPTION,MF / ETF,Finance,
SBIETFIT,SBI MUTUAL FUND-SBI ETF IT,MF / ETF,Finance,
SBIETFPB,SBI MUTUAL FUND - SBI ETF PRIVATE BANK - SBI ETF PRIVATE BANK,MF / ETF,Finance,
SBIETFQLTY,SBI MUTUAL FUND - SBI - ETF QUALITY - SBI-ETF QUALITY,MF / ETF,Finance,
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Life Insurance,Finance,
SBIN,STATE BANK OF INDIA,BANKS - PSU,Finance,
SCAPDVR,STAMPEDE CAPITAL LTD,STOCKBROKING AND ALLIED,Finance,
SCHAEFFLER,SCHAEFFLER INDIA LTD,Industrial Machinery,CAPITAL GOODS,
SCHAND,S CHAND AND COMPANY LTD,PRINTING & PUBLICATION,SERVICES,
SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,Heavy Electrical Equipment,Industrials,
SCI,SHIPPING CORPORATION OF INDIA LTD,Shipping,SERVICES,
SDBL,SOM DISTILLERIES & BREWERIES LTD,Breweries & Distilleries,FMCG ,
SEAMECLTD,SEAMEC LTD,Shipping,SERVICES,
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LTD,Internet Software & Services,Information Technology,
SEJALLTD,SEJAL GLASS LTD,GLASS,CAPITAL GOODS,
SELAN,SELAN EXPLORATION TECHNOLOGY LTD,OIL Exploration & Production,Energy,
SELMC,SEL MANUFACTURING COMPANY LTD,Textiles,Industrials,
SELMCL,SEL MANUFACTURING COMPANY LTD,Textiles,Industrials,
SEPOWER,S.E. POWER LTD,Electric Utilities,Utilities,
SEQUENT,SEQUENT SCIENTIFIC LTD,Pharmaceuticals,Healthcare,
SERVOTECH,SERVOTECH POWER SYSTEMS LTD,POWER EQUIPMENT,CAPITAL GOODS,
SESHAPAPER,SESHASAYEE PAPER AND BOARDS LTD,Paper & Paper Products,Basic Materials,
SETCO,SETCO AUTOMOTIVE LTD,Auto Parts & Equipment,CDGS ,
SETF10GILT,SBI MUTUAL FUND - SBI-ETF 10 YEAR GILT,MF / ETF,Finance,
SETFGOLD,SBI-ETF GOLD,MF / ETF - GOLD ETF,Finance,
SETFNIF50,SBI-ETF NIFTY 50,MF / ETF,Finance,
SETFNIFBK,SBI-ETF NIFTY BANK,MF / ETF,Finance,
SETFNN50,SBI-ETF NIFTY NEXT 50,MF / ETF,Finance,
SETUINFRA,SETUBANDHAN INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,
SEYAIND,SEYA INDUSTRIES LTD,Specialty Chemicals,Basic Materials,
SFL,SHEELA FOAM LTD,"Furniture, Furnishing & Paints",CAPITAL GOODS,
SGIL,SYNERGY GREEN INDUSTRIES LTD, Industrial Products,Industrials,
SGL,STL GLOBAL LTD,Textiles,Industrials,
SHAHALLOYS,SHAH ALLOYS LTD,Iron & Steel and Intermediary Products,Basic Materials,
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD,Industrial Machinery,CAPITAL GOODS,
SHALBY,SHALBY LTD,Healthcare  - Facilities,Healthcare,
SHALPAINTS,SHALIMAR PAINTS LTD,PAINTS,Industrials,
SHANKARA,SHANKARA BUILDING PRODUCTS LTD,Specialty Retail,CDGS ,
SHANTIGEAR,SHANTHI GEARS LTD,Industrial Machinery,CAPITAL GOODS,
SHARDACROP,SHARDA CROPCHEM LTD,Agrochemicals,Basic Materials,
SHARDAMOTR,SHARDA MOTOR INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,
SHAREINDIA,SHARE INDIA SECURITIES LTD,Financial Services,Finance,
SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,MF / ETF,Finance,
SHEMAROO,SHEMAROO ENTERTAINMENT LTD,Movies & Entertainment,SERVICES,
SHIL,SOMANY HOME INNOVATION LTD,Other Electrical Equipment/ Products,Industrials,
SHILPAMED,SHILPA MEDICARE LTD,Pharmaceuticals,Healthcare,
SHIRPUR-G,SHIRPUR GOLD REFINERY LTD,Mining,Basic Materials,
SHIVALIK,SHIVALIK RASAYAN LTD,Agrochemicals,Basic Materials,
SHIVAMAUTO,SHIVAM AUTOTECH LTD,Auto Parts & Equipment,CDGS ,
SHIVAMILLS,SHIVA MILLS LTD,Textiles,Industrials,
SHIVATEX,SHIVA TEXYARN LTD,SPINNING-COTTON/BLENDED,Industrials,
SHK,S H KELKAR AND COMPANY LTD,Personal Products,FMCG ,
SHOPERSTOP,SHOPPERS STOP LTD,Department Stores,SERVICES,
SHRADHA,SHRADHA INFRAPROJECTS LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,
SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD,Cement & Cement Products,Basic Materials,
SHREECEM,SHREE CEMENT LTD,Cement & Cement Products,Basic Materials,
SHREEPUSHK,SHREE PUSHKAR CHEMICALS & FERTILISERS LTD,Specialty Chemicals,Basic Materials,
SHREERAMA,SHREE RAMA MULTI-TECH LTD,Containers & Packaging,Industrials,
SHRENIK,SHRENIK LTD,Paper & Paper Products,Basic Materials,
SHREYANIND,SHREYANS INDUSTRIES LTD,Paper & Paper Products,Basic Materials,
SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD,Shipping,SERVICES,
SHRIPISTON,SHRIRAM PISTONS & RINGS LTD,Auto Parts & Equipment,CDGS ,
SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD,Fin COS (including NBFCs),Finance,
SHRIRAMEPC,SHRIRAM EPC LTD,Construction & Engineering,CAPITAL GOODS,
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,Realty,CAPITAL GOODS,
SHYAMCENT,SHYAM CENTURY FERROUS LTD,FERRO & SILICA MANGANESE,Basic Materials,
SHYAMMETL,SHYAM METALICS AND ENERGY LTD,Iron & Steel and Intermediary Products,Basic Materials,
SHYAMTEL,SHYAM TELECOM LTD,Telecommunications Equipment,Telecom,
SICAGEN,SICAGEN INDIA LTD,Trading Companies & Distributors,SERVICES,
SICAL,SICAL LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,
SIEMENS,SIEMENS LTD,Heavy Electrical Equipment,Industrials,
SIGACHI,SIGACHI INDUSTRIES LTD,Pharmaceuticals,Healthcare,
SIGIND,SIGNET INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,
SIKKO,SIKKO INDUSTRIES LTD,PESTICIDES AND AGROCHEMICALS,Basic Materials,
SIL,STANDARD INDUSTRIES LTD,Textiles,Industrials,
SILGO,SILGO RETAIL LTD,GEMS  / JEWELLERY & WATCHES,CDGS ,
SILINV,SIL INVESTMENTS LTD,Financial Services,Finance,
SILLYMONKS,SILLY MONKS ENTERTAINMENT LTD,MEDIA & ENTERTAINMENT,SERVICES,
SIMBHALS,SIMBHAOLI SUGARS LTD,Sugar,FMCG ,
